,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師,course_len,weather,race_type,ground_state,date,horse_id,jockey_id,trainer_id,owner_id
202307010306,15,7,12,ウインガレオン,牡3,56.0,黒岩悠,2:08.1,大,148.5,13.0,484(0),[西] 飯田雄三,2000,晴,芝,良,2023年1月8日,2020105208,01072,01050,494800
202307010307,1,3,5,ティントリップ,牝4,56.0,西村淳也,1:12.8,,4.8,3.0,482(-2),[西] 杉山晴紀,1200,晴,ダート,良,2023年1月8日,2019103040,01171,01157,373008
202307010307,2,4,7,ルシャリーブル,牝5,56.0,和田竜二,1:12.8,ハナ,12.6,6.0,430(-6),[西] 鈴木孝志,1200,晴,ダート,良,2023年1月8日,2018106429,01018,01111,100800
202307010307,3,2,4,エリザベスミノル,牝4,56.0,横山典弘,1:12.9,1/2,12.3,5.0,450(+4),[西] 本田優,1200,晴,ダート,良,2023年1月8日,2019106586,00660,01099,265008
202307010307,4,8,15,ビーストアタック,牝4,56.0,岩田康誠,1:13.0,1/2,3.4,1.0,462(-12),[西] 安田隆行,1200,晴,ダート,良,2023年1月8日,2019105631,05203,00438,962031
202307010307,5,5,9,ルージュシェノン,牝4,56.0,イーガン,1:13.0,アタマ,4.3,2.0,454(-6),[西] 石坂公一,1200,晴,ダート,良,2023年1月8日,2019105541,05620,01166,180800
202307010307,6,1,2,プレイテシア,牝4,55.0,亀田温心,1:13.3,1.3/4,68.8,12.0,420(-2),[西] 羽月友彦,1200,晴,ダート,良,2023年1月8日,2019102491,01176,01091,482002
202307010307,7,2,3,ロックユアハート,牝4,52.0,古川奈穂,1:13.5,1.1/4,6.3,4.0,454(-4),[西] 矢作芳人,1200,晴,ダート,良,2023年1月8日,2019106682,01190,01075,831800
202307010307,8,3,6,メルテッドハニー,牝6,56.0,菱田裕二,1:13.6,クビ,87.0,13.0,410(0),[東] 浅野洋一,1200,晴,ダート,良,2023年1月8日,2017102178,01144,00421,855030
202307010307,9,5,10,スマイルバック,牝4,56.0,藤岡康太,1:14.0,2.1/2,15.5,7.0,470(+4),[西] 松永幹夫,1200,晴,ダート,良,2023年1月8日,2019105174,01116,01092,542800
202307010307,10,6,12,アドゥール,牝4,56.0,太宰啓介,1:14.2,1.1/2,180.1,15.0,518(-1),[西] 高橋亮,1200,晴,ダート,良,2023年1月8日,2019105107,01037,01136,866006
202307010307,11,6,11,ヤマイチエスポ,牝4,56.0,古川吉洋,1:14.2,アタマ,67.0,11.0,468(+14),[西] 中尾秀正,1200,晴,ダート,良,2023年1月8日,2019100288,01015,01069,698033
202307010307,12,8,16,アザル,牝5,55.0,泉谷楓真,1:14.4,1.1/4,256.7,16.0,446(+8),[西] 本田優,1200,晴,ダート,良,2023年1月8日,2018100037,01182,01099,334803
202307010307,13,1,1,パルフェアンジュ,牝7,56.0,岩田望来,1:14.6,1.1/2,90.4,14.0,482(-6),[西] 飯田雄三,1200,晴,ダート,良,2023年1月8日,2016100930,01174,01050,459800
202307010307,14,7,13,カグラマツリウタ,牝4,56.0,秋山真一,1:15.1,3,42.1,9.0,472(+6),[西] 角田晃一,1200,晴,ダート,良,2023年1月8日,2019101744,01019,01121,884800
202307010307,15,4,8,スマートプレジール,牝4,52.0,永島まな,1:15.5,2.1/2,25.4,8.0,478(-6),[西] 中村直也,1200,晴,ダート,良,2023年1月8日,2019106163,01187,01186,007803
202307010307,16,7,14,グランデレジーナ,牝4,56.0,川須栄彦,1:15.5,クビ,52.0,10.0,438(+4),[西] 茶木太樹,1200,晴,ダート,良,2023年1月8日,2019104542,01128,01181,486800
202307010308,1,8,12,ウインザナドゥ,牡5,58.0,松山弘平,2:01.2,,6.1,3.0,478(-2),[西] 加用正,1900,晴,ダート,良,2023年1月8日,2018101625,01126,00425,494800
202307010308,2,3,3,グリューヴルム,牡4,57.0,ムルザバ,2:01.4,1.1/2,3.4,2.0,488(-4),[西] 大久保龍,1900,晴,ダート,良,2023年1月8日,2019105519,05627,01058,486800
202307010308,3,6,8,シャンバラ,牡4,57.0,川田将雅,2:01.5,クビ,1.9,1.0,510(0),[西] 橋口慎介,1900,晴,ダート,良,2023年1月8日,2019100615,01088,01154,788800
202307010308,4,8,11,タマモエイトビート,牡4,57.0,田中健,2:01.8,1.3/4,44.1,8.0,518(-6),[西] 武英智,1900,晴,ダート,良,2023年1月8日,2019106954,01114,01161,515800
202307010308,5,7,10,ジョーコモド,牡4,55.0,角田大河,2:01.9,3/4,33.0,6.0,488(-2),[西] 中竹和也,1900,晴,ダート,良,2023年1月8日,2019101999,01199,01039,839004
202307010308,6,7,9,アークデトリオンフ,牡4,56.0,角田大和,2:02.4,3,132.2,11.0,494(0),[西] 角田晃一,1900,晴,ダート,良,2023年1月8日,2019102793,01186,01121,978003
202307010308,7,5,5,ウラエウス,牡5,54.0,永島まな,2:03.4,6,17.9,5.0,474(+8),[西] 本田優,1900,晴,ダート,良,2023年1月8日,2018104787,01187,01099,758005
202307010308,8,6,7,シンゼンハット,牡4,54.0,今村聖奈,2:03.5,3/4,51.2,9.0,456(-9),[西] 飯田祐史,1900,晴,ダート,良,2023年1月8日,2019103912,01193,01139,043030
202307010308,9,4,4,タマモモンレーブ,牡4,57.0,幸英明,2:03.7,1.1/4,54.0,10.0,502(+4),[西] 大橋勇樹,1900,晴,ダート,良,2023年1月8日,2019101019,00732,01065,515800
202307010308,10,5,6,フロイング,牡5,58.0,国分恭介,2:03.7,ハナ,174.8,12.0,474(-6),[西] 加用正,1900,晴,ダート,良,2023年1月8日,2018106386,01124,00425,350002
202307010308,11,2,2,バイス,セ5,58.0,岩田望来,2:03.9,1.1/4,11.1,4.0,500(-2),[西] 川村禎彦,1900,晴,ダート,良,2023年1月8日,2018101590,01174,01003,334803
202307010308,12,1,1,グランメテオール,セ5,58.0,イーガン,2:05.2,8,38.0,7.0,488(+4),[西] 松永幹夫,1900,晴,ダート,良,2023年1月8日,2018105315,05620,01092,226800
202307010309,1,3,6,ジロー,牡6,58.0,水口優也,1:54.0,,65.9,12.0,482(+2),[西] 岡田稲男,1800,晴,ダート,良,2023年1月8日,2017104698,01133,01066,199031
202307010309,2,7,13,シンヨモギネス,牡5,58.0,吉田隼人,1:54.0,クビ,8.0,5.0,480(0),[東] 伊藤圭三,1800,晴,ダート,良,2023年1月8日,2018103711,01095,01023,811033
202307010309,3,5,10,スナークレジスト,牡6,58.0,永島まな,1:54.1,クビ,102.2,15.0,508(+6),[西] 川村禎彦,1800,晴,ダート,良,2023年1月8日,2017102930,01187,01003,478030
202307010309,4,1,1,タガノエスコート,牡4,57.0,松山弘平,1:54.1,クビ,3.7,1.0,498(+4),[西] 五十嵐忠,1800,晴,ダート,良,2023年1月8日,2019100539,01126,00422,859002
202307010309,5,8,16,タイセイエピソード,牡4,57.0,松若風馬,1:54.3,3/4,23.0,9.0,476(-2),[西] 杉山晴紀,1800,晴,ダート,良,2023年1月8日,2019106390,01154,01157,224007
202307010309,6,5,9,ヴォルゴグラード,牡4,57.0,イーガン,1:54.8,3,5.6,3.0,512(+2),[西] 牧田和弥,1800,晴,ダート,良,2023年1月8日,2019105441,05620,01123,226800
202307010309,7,2,3,ピオノノ,牡6,58.0,岩田康誠,1:54.8,クビ,26.5,10.0,526(+2),[東] 奥村武,1800,晴,ダート,良,2023年1月8日,2017105558,05203,01145,708800
202307010309,8,6,11,メイショウゲキリン,牡4,57.0,幸英明,1:55.0,3/4,4.6,2.0,520(+8),[西] 池添兼雄,1800,晴,ダート,良,2023年1月8日,2019104092,00732,01021,523005
202307010309,9,3,5,ラッキーモー,セ5,58.0,ムルザバ,1:55.3,2,21.4,8.0,452(-4),[西] 松永幹夫,1800,晴,ダート,良,2023年1月8日,2018105323,05627,01092,506800
202307010309,10,2,4,シュルレアリスト,牡5,58.0,和田竜二,1:55.7,2,59.0,11.0,440(+4),[西] 中村直也,1800,晴,ダート,良,2023年1月8日,2018105469,01018,01186,808800
202307010309,11,4,8,ダイシンピスケス,牡5,58.0,福永祐一,1:55.7,クビ,6.7,4.0,512(+14),[西] 森秀行,1800,晴,ダート,良,2023年1月8日,2018100830,01014,00427,929002
202307010309,12,1,2,ナムラゴロフキン,牡6,58.0,国分優作,1:56.2,3,88.9,14.0,524(+8),[西] 大橋勇樹,1800,晴,ダート,良,2023年1月8日,2017102802,01125,01065,972002
202307010309,13,6,12,ビヨンドザシーン,牡5,58.0,斎藤新,1:56.3,1/2,18.8,7.0,466(-2),[東] 斎藤誠,1800,晴,ダート,良,2023年1月8日,2018106610,01178,01086,629800
202307010309,14,4,7,マイネルタイムリー,牡5,58.0,森裕太朗,1:56.4,クビ,340.1,16.0,500(-4),[東] 清水英克,1800,晴,ダート,良,2023年1月8日,2018100074,01165,01080,546800
202307010309,15,8,15,スズカマジェスタ,牡4,57.0,武豊,1:56.6,1.1/4,15.4,6.0,438(+6),[西] 須貝尚介,1800,晴,ダート,良,2023年1月8日,2019103824,00666,01105,382004
202307010309,16,7,14,ドンレパルス,牡4,57.0,団野大成,1:58.7,大,75.0,13.0,514(+4),[東] 高木登,1800,晴,ダート,良,2023年1月8日,2019100553,01180,01088,440006
202307010310,1,6,7,ヒメノカリス,牝6,56.0,イーガン,1:20.1,,8.7,5.0,464(+2),[西] 池江泰寿,1400,晴,芝,良,2023年1月8日,2017105458,05620,01071,226800
202307010310,2,7,9,サトノラムセス,牡5,58.0,ムルザバ,1:20.1,ハナ,19.8,9.0,480(0),[西] 橋口慎介,1400,晴,芝,良,2023年1月8日,2018100394,05627,01154,790031
202307010310,3,8,10,ソウテン,牡4,57.0,藤岡佑介,1:20.1,クビ,8.6,4.0,500(+4),[東] 加藤征弘,1400,晴,芝,良,2023年1月8日,2019105459,01093,01059,675030
202307010310,4,4,4,メイショウホシアイ,牝5,56.0,菱田裕二,1:20.3,1.1/4,6.2,3.0,490(-4),[西] 高橋亮,1400,晴,芝,良,2023年1月8日,2018106388,01144,01136,523005
202307010310,5,7,8,アビエルト,牡6,58.0,荻野極,1:20.6,1.3/4,60.7,11.0,498(-2),[西] 杉山佳明,1400,晴,芝,良,2023年1月8日,2017106240,01160,01178,258033
202307010310,6,8,11,ショウナンアレス,牡5,58.0,柴山雄一,1:20.7,1/2,12.7,7.0,542(+4),[西] 池添兼雄,1400,晴,芝,良,2023年1月8日,2018105011,05243,01021,331002
202307010310,7,1,1,セリシア,牝5,56.0,和田竜二,1:21.1,2.1/2,15.6,8.0,472(+12),[西] 中竹和也,1400,晴,芝,良,2023年1月8日,2018100570,01018,01039,728008
202307010310,8,3,3,サマートゥリスト,牝5,56.0,福永祐一,1:21.1,ハナ,3.1,1.0,482(+6),[西] 藤原英昭,1400,晴,芝,良,2023年1月8日,2018110050,01014,01055,003060
202307010310,9,2,2,トーホウディアス,牡5,58.0,秋山真一,1:21.2,クビ,12.1,6.0,462(+2),[西] 南井克巳,1400,晴,芝,良,2023年1月8日,2018103406,01019,01049,965800
202307010310,10,5,5,ミスボニータ,牝4,55.0,坂井瑠星,1:21.2,ハナ,4.6,2.0,462(+12),[東] 斎藤誠,1400,晴,芝,良,2023年1月8日,2019104976,01163,01086,072803
202307010310,11,6,6,カバーガール,牝5,56.0,岩田望来,1:21.5,2,31.0,10.0,480(-4),[西] 清水久詞,1400,晴,芝,良,2023年1月8日,2018103084,01174,01110,248030
202307010311,1,2,2,ライトクオンタム,牝3,54.0,武豊,1:33.7,,3.0,2.0,428(+2),[西] 武幸四郎,1600,晴,芝,良,2023年1月8日,2020102763,00666,01160,415800
202307010311,2,7,7,ペースセッティング,牡3,56.0,ムルザバ,1:33.8,1,5.4,3.0,486(-4),[西] 安田隆行,1600,晴,芝,良,2023年1月8日,2020110007,05627,00438,506800
202307010311,3,4,4,トーホウガレオン,牡3,56.0,福永祐一,1:34.0,1,6.8,4.0,500(+4),[西] 石坂公一,1600,晴,芝,良,2023年1月8日,2020103499,01014,01166,965800
202307010311,4,3,3,スズカダブル,牡3,56.0,鮫島克駿,1:34.0,クビ,9.7,5.0,494(+2),[西] 西村真幸,1600,晴,芝,良,2023年1月8日,2020106660,01157,01148,382004
202307010311,5,1,1,サンライズピース,牡3,56.0,和田竜二,1:34.2,1,16.0,6.0,486(-4),[西] 河内洋,1600,晴,芝,良,2023年1月8日,2020104784,01018,01072,306008
202307010311,6,6,6,シンゼンイズモ,牡3,56.0,浜中俊,1:34.8,3.1/2,56.4,7.0,500(+6),[西] 荒川義之,1600,晴,芝,良,2023年1月8日,2020102993,01115,01095,043030
202307010311,7,5,5,クファシル,牡3,56.0,イーガン,1:35.0,1,2.4,1.0,486(-4),[西] 池添学,1600,晴,芝,良,2023年1月8日,2020103356,05620,01144,226800
202307010312,1,8,13,ドグマ,牡4,58.0,武豊,1:08.7,,6.5,3.0,490(+22),[西] 武幸四郎,1200,晴,芝,良,2023年1月8日,2019102522,00666,01160,553800
202307010312,2,5,7,ブッシュガーデン,牝4,56.0,松山弘平,1:08.7,クビ,2.3,1.0,466(+2),[東] 武井亮,1200,晴,芝,良,2023年1月8日,2019109094,01126,01147,051800
202307010312,3,7,10,ワンダーカタリナ,牡6,58.0,松若風馬,1:09.0,1.3/4,4.6,2.0,520(+2),[西] 河内洋,1200,晴,芝,良,2023年1月8日,2017102940,01154,01072,184033
202307010312,4,6,9,メイショウイジゲン,牡5,57.0,角田大和,1:09.1,クビ,227.8,12.0,448(0),[西] 南井克巳,1200,晴,芝,良,2023年1月8日,2018106391,01186,01049,523005
202307010312,5,6,8,セイレーン,牝5,52.0,永島まな,1:09.2,1/2,54.9,10.0,406(-8),[西] 佐々木晶,1200,晴,芝,良,2023年1月8日,2018101573,01187,00429,905007
202307010312,6,1,1,ガリレイ,セ6,58.0,菱田裕二,1:09.3,1/2,6.6,4.0,518(-2),[西] 高橋亮,1200,晴,芝,良,2023年1月8日,2017102809,01144,01136,045803
202307010312,7,4,4,サトノルーチェ,牝5,56.0,斎藤新,1:09.3,アタマ,8.4,5.0,432(0),[西] 吉村圭司,1200,晴,芝,良,2023年1月8日,2018104621,01178,01130,790031
202307010312,8,4,5,テーオーディエス,牝5,53.0,川端海翼,1:09.4,3/4,36.3,8.0,442(-2),[西] 宮徹,1200,晴,芝,良,2023年1月8日,2018106305,01195,01018,304008
202307010312,9,3,3,デルマカンノン,牝5,56.0,鮫島克駿,1:09.5,3/4,18.5,6.0,458(0),[西] 五十嵐忠,1200,晴,芝,良,2023年1月8日,2018103611,01157,00422,274002
202307010312,10,8,12,テーオーメアリー,牝5,56.0,古川吉洋,1:09.5,ハナ,84.5,11.0,470(+6),[西] 梅田智之,1200,晴,芝,良,2023年1月8日,2018106837,01015,01084,304008
202307010312,11,7,11,リーゼントフラム,牡6,54.0,古川奈穂,1:09.5,ハナ,18.9,7.0,486(+12),[西] 矢作芳人,1200,晴,芝,良,2023年1月8日,2017100416,01190,01075,747030
202307010312,12,2,2,ナサ,牝5,54.0,角田大河,1:10.1,3.1/2,46.3,9.0,462(0),[西] 藤沢則雄,1200,晴,芝,良,2023年1月8日,2018100008,01199,01041,367033
202307010312,13,5,6,ベッサラビア,セ6,58.0,森裕太朗,1:11.2,7,249.1,13.0,452(+4),[西] 橋田満,1200,晴,芝,良,2023年1月8日,2017106222,01165,00362,034009
202306010401,1,5,8,クインズベル,牝3,54.0,大野拓弥,1:12.7,,11.2,7.0,456(0),[東] 和田正一,1200,晴,ダート,良,2023年1月9日,2020105569,01096,01114,331803
202306010401,2,3,4,ゴットリープ,牡3,56.0,横山武史,1:13.4,4,3.5,2.0,472(-2),[東] 栗田徹,1200,晴,ダート,良,2023年1月9日,2020101319,01170,01127,466033
202306010401,3,2,2,ドラゴングライダー,牡3,56.0,丹内祐次,1:13.5,1/2,26.1,9.0,504(+12),[東] 岩戸孝樹,1200,晴,ダート,良,2023年1月9日,2020105388,01091,01051,855030
202306010401,4,8,15,サルトルーヴィル,牡3,56.0,津村明秀,1:13.5,クビ,3.5,1.0,492(-2),[東] 牧光二,1200,晴,ダート,良,2023年1月9日,2020101896,01092,01106,318803
202306010401,5,5,9,フジジュンフェイス,牝3,54.0,杉原誠人,1:13.8,1.3/4,10.3,6.0,446(0),[東] 伊藤大士,1200,晴,ダート,良,2023年1月9日,2020105332,01135,01109,874033
202306010401,6,3,5,ラプソディンブルー,牡3,54.0,小林脩斗,1:13.8,アタマ,7.5,3.0,502(+2),[東] 奥平雅士,1200,晴,ダート,良,2023年1月9日,2020106555,01183,01074,464030
202306010401,7,4,6,イナホ,牝3,54.0,勝浦正樹,1:14.0,1.1/4,58.5,11.0,454(+10),[東] 小桧山悟,1200,晴,ダート,良,2023年1月9日,2020105888,01025,01005,981002
202306010401,8,7,12,プリンシペペケニョ,牡3,54.0,原優介,1:14.1,クビ,25.5,8.0,430(+4),[東] 小笠倫弘,1200,晴,ダート,良,2023年1月9日,2020100949,01184,01076,922030
202306010401,9,8,14,ダリ,牡3,53.0,西塚洸二,1:14.2,1/2,235.9,12.0,426(+2),[東] 佐藤吉勝,1200,晴,ダート,良,2023年1月9日,2020105865,01200,01035,768006
202306010401,10,1,1,ノーブルアクト,牝3,51.0,水沼元輝,1:14.4,1.1/2,8.6,5.0,492(-4),[東] 上原博之,1200,晴,ダート,良,2023年1月9日,2020104744,01201,00423,101031
202306010401,11,4,7,ユーカリプタス,牡3,56.0,松岡正海,1:14.7,1.1/2,34.2,10.0,456(+2),[東] 戸田博文,1200,晴,ダート,良,2023年1月9日,2020100077,01085,01054,937800
202306010401,12,6,11,ラブファントム,牡3,55.0,秋山稔樹,1:14.9,1.1/2,236.1,13.0,458(-6),[東] 浅野洋一,1200,晴,ダート,良,2023年1月9日,2020107107,01181,00421,855030
202306010401,13,7,13,デルマネコダマシ,牝3,54.0,松山弘平,1:15.1,1.1/2,8.6,4.0,458(0),[東] 尾関知人,1200,晴,ダート,良,2023年1月9日,2020102102,01126,01103,274002
202306010401,14,2,3,ルンメニゲ,牡3,54.0,山田敬士,1:15.3,3/4,422.8,15.0,474(-6),[東] 小桧山悟,1200,晴,ダート,良,2023年1月9日,2020105004,01173,01005,082031
202306010401,15,6,10,シバノナスタチウム,牝3,54.0,菅原隆一,1:15.8,3,403.5,14.0,406(-10),[東] 小手川準,1200,晴,ダート,良,2023年1月9日,2020105435,01129,01171,796033
202306010402,1,6,12,トゥービートライン,牡3,56.0,田辺裕信,1:56.4,,6.0,3.0,472(+2),[東] 尾形和幸,1800,晴,ダート,良,2023年1月9日,2020104973,01075,01141,450006
202306010402,2,1,2,グランサバナ,牡3,56.0,バシュロ,1:56.5,3/4,2.0,1.0,494(+4),[東] 田村康仁,1800,晴,ダート,良,2023年1月9日,2020103289,05621,01027,486800
202306010402,3,2,3,メイテソーロ,牡3,56.0,戸崎圭太,1:56.8,1.1/2,3.2,2.0,482(-2),[東] 武市康男,1800,晴,ダート,良,2023年1月9日,2020101198,05386,01089,089803
202306010402,4,7,14,ブレードキング,牡3,56.0,北村宏司,1:56.9,3/4,12.0,4.0,522(+8),[東] 岩戸孝樹,1800,晴,ダート,良,2023年1月9日,2020106385,01043,01051,620033
202306010402,5,3,5,ビップスコーピオン,牡3,56.0,柴田大知,1:57.0,1/2,23.3,6.0,452(-6),[東] 田島俊明,1800,晴,ダート,良,2023年1月9日,2020103199,01009,01112,524030
202306010402,6,3,6,ラフト,牡3,56.0,石川裕紀,1:57.4,2.1/2,93.4,9.0,456(+2),[東] 畠山吉宏,1800,晴,ダート,良,2023年1月9日,2020107126,01150,01048,249031
202306010402,7,8,15,ビルドラポール,牡3,55.0,永野猛蔵,1:57.7,2,56.8,7.0,512(0),[東] 西田雄一,1800,晴,ダート,良,2023年1月9日,2020101264,01188,01187,716800
202306010402,8,5,10,オールアルミュール,牡3,56.0,木幡巧也,1:58.2,3,12.6,5.0,512(+2),[東] 的場均,1800,晴,ダート,良,2023年1月9日,2020101293,01162,01063,851002
202306010402,9,7,13,ヴィアスパークル,牡3,54.0,横山琉人,1:58.3,1/2,192.3,12.0,452(+6),[東] 小笠倫弘,1800,晴,ダート,良,2023年1月9日,2020106713,01192,01076,013803
202306010402,10,8,16,キタノクーヴェル,牡3,56.0,武士沢友,1:58.4,1/2,128.2,11.0,428(+2),[東] 本間忍,1800,晴,ダート,良,2023年1月9日,2020106740,01029,01056,163002
202306010402,11,6,11,リネンマンボ,牡3,54.0,原優介,1:58.6,1.1/4,62.1,8.0,446(-4),[東] 粕谷昌央,1800,晴,ダート,良,2023年1月9日,2020101457,01184,01096,851005
202306010402,12,1,1,ラインシュトラール,牡3,56.0,柴田善臣,1:59.1,3,312.0,14.0,474(+4),[東] 水野貴広,1800,晴,ダート,良,2023年1月9日,2020101469,00641,01094,796002
202306010402,13,4,8,ショートストップ,牡3,53.0,西塚洸二,1:59.2,3/4,403.0,15.0,446(-6),[東] 佐藤吉勝,1800,晴,ダート,良,2023年1月9日,2020103942,01200,01035,849033
202306010402,14,2,4,レオアメニティー,セ3,56.0,岩部純二,1:59.5,2,574.0,16.0,468(-2),[東] 萱野浩二,1800,晴,ダート,良,2023年1月9日,2020100851,00726,01024,209800
202306010402,15,4,7,ミツカネアース,牡3,55.0,秋山稔樹,2:00.3,5,106.7,10.0,486(-2),[東] 清水英克,1800,晴,ダート,良,2023年1月9日,2020105850,01181,01080,006803
202306010402,16,5,9,インナーサンクタム,牡3,56.0,大野拓弥,2:01.3,6,195.8,13.0,480(+14),[東] 上原博之,1800,晴,ダート,良,2023年1月9日,2020101846,01096,00423,003060
202306010403,1,7,14,ポンサン,牡3,56.0,横山和生,1:56.0,,186.3,15.0,476(-6),[東] 小西一男,1800,晴,ダート,良,2023年1月9日,2020100838,01140,00405,028031
202306010403,2,2,3,タッチャブル,牡3,56.0,杉原誠人,1:56.1,3/4,28.5,10.0,520(+4),[東] 宮田敬介,1800,晴,ダート,良,2023年1月9日,2020105670,01135,01175,858800
202306010403,3,5,9,ウィズフィリップ,牡3,56.0,西村太一,1:56.6,3,20.4,8.0,518(+4),[東] 大竹正博,1800,晴,ダート,良,2023年1月9日,2020106403,01131,01102,309008
202306010403,4,1,2,フクチャンビーナス,牝3,54.0,ルメール,1:56.7,1/2,2.2,1.0,476(+8),[東] 加藤征弘,1800,晴,ダート,良,2023年1月9日,2020102797,05339,01059,420031
202306010403,5,8,16,ラッキーコイン,牡3,56.0,松岡正海,1:57.0,1.3/4,23.5,9.0,480(+20),[東] 竹内正洋,1800,晴,ダート,良,2023年1月9日,2020103087,01085,01152,310007
202306010403,6,6,12,カミノモラド,牡3,56.0,丹内祐次,1:57.4,2.1/2,43.4,12.0,538(+10),[東] 矢野英一,1800,晴,ダート,良,2023年1月9日,2020103341,01091,01108,098803
